,stat
Cluster-33358.41912,-1.838248348
Cluster-33358.41919,-0.12737283
Cluster-33358.41924,-1.069863597
Cluster-33358.41929,-0.524501339
Cluster-33358.41931,3.810850761
Cluster-33358.41949,-1.621774617
Cluster-33358.41950,0.256036575
Cluster-33358.41983,-0.141110763
Cluster-33358.41986,0.231485658
Cluster-33358.41991,1.019755069
Cluster-33358.42001,-1.14212595
Cluster-33358.42010,-1.768547825
Cluster-33358.42032,-0.630956812
Cluster-33358.42048,-0.17863163
Cluster-33358.42054,0.881615351
Cluster-33358.42076,0.587165959
Cluster-33358.42077,-0.385019081
Cluster-33358.42085,-0.334388301
Cluster-33358.42086,-0.081233835
Cluster-33358.42087,-0.835121569
Cluster-33358.42088,-1.69806929
Cluster-33358.42094,-0.516618644
Cluster-33358.42128,-0.354165422
Cluster-33358.42129,-0.37798214
Cluster-33358.42151,0.121565441
Cluster-33358.42156,-0.648927919
Cluster-33358.42178,-2.069705826
Cluster-33358.42229,0.309781867
Cluster-33358.42242,-0.523596817
Cluster-33358.42269,0.101364102
Cluster-33358.42275,0.850338577
Cluster-33358.42290,-0.172275064
Cluster-33358.42308,0.360213391
Cluster-33358.42315,-2.094603822
Cluster-33358.42320,-2.512392405
Cluster-33358.42327,-3.226518078
Cluster-33358.42330,-1.028303333
Cluster-33358.42333,-2.275147497
Cluster-33358.42337,0.42398633
Cluster-33358.42357,1.536967469
Cluster-33358.42360,-0.906659644
Cluster-33358.42361,-0.84299402
Cluster-33358.42370,-1.057482087
Cluster-33358.42384,-1.616990848
Cluster-33358.42397,-0.328394367
Cluster-33358.42408,-1.08531687
Cluster-33358.42409,0.914180796
Cluster-33358.42420,-2.718314648
Cluster-33358.42425,-2.108407625
Cluster-33358.42439,-2.047628024
Cluster-33358.42441,-0.452159383
Cluster-33358.42446,1.889380963
Cluster-33358.42449,-0.738853717
Cluster-33358.42452,3.222962596
Cluster-33358.42456,1.079061781
Cluster-33358.42463,-1.596006497
Cluster-33358.42464,1.36178872
Cluster-33358.42485,-0.023829855
Cluster-33358.42498,-0.727056596
Cluster-33358.42504,0.430922319
Cluster-33358.42539,1.260067183
Cluster-33358.42552,-0.433728438
Cluster-33358.42553,1.931230714
Cluster-33358.42561,0.360454403
Cluster-33358.42562,-2.223292287
Cluster-33358.42572,-0.859140584
Cluster-33358.42579,-1.19758422
Cluster-33358.42580,-1.160971452
Cluster-33358.42587,-1.912392819
Cluster-33358.42590,-0.130766126
Cluster-33358.42614,-0.384405005
Cluster-33358.42636,1.308332655
Cluster-33358.42639,-0.239779077
Cluster-33358.42659,-1.490078597
Cluster-33358.42663,-2.859866788
Cluster-33358.42665,-0.041176286
Cluster-33358.42682,0.015458285
Cluster-33358.42688,-1.662124726
Cluster-33358.42767,0.234890637
Cluster-33358.42769,0.46952102
Cluster-33358.42777,0.271560483
Cluster-33358.42785,0.968329462
Cluster-33358.42797,-0.180471312
Cluster-33358.42803,-0.023419896
Cluster-33358.42809,-0.991846676
Cluster-33358.42818,-0.983012867
Cluster-33358.42828,-3.125818923
Cluster-33358.42834,-1.277079329
Cluster-33358.42851,0.352102607
Cluster-33358.42869,2.445333997
Cluster-33358.42896,-0.80814997
Cluster-33358.42904,-0.164935201
Cluster-33358.42908,-0.581300168
Cluster-33358.42910,-1.550435848
Cluster-33358.42914,-1.415604108
Cluster-33358.42933,-0.022337468
Cluster-33358.42939,2.05316618
Cluster-33358.42947,0.663500758
Cluster-33358.42949,-0.404044912
Cluster-33358.42957,-0.940886625
Cluster-33358.42965,0.133109074
Cluster-33358.42977,-3.289784952
Cluster-33358.43005,1.01106861
Cluster-33358.43007,-0.547753363
Cluster-33358.43024,0.653448962
Cluster-33358.43028,-0.618204493
Cluster-33358.43030,-1.365220471
Cluster-33358.43034,-0.102259752
Cluster-33358.43052,1.961619996
Cluster-33358.43058,-0.025326449
Cluster-33358.43112,-2.140174572
Cluster-33358.43141,-0.700606255
Cluster-33358.43159,-1.68638902
Cluster-33358.43167,1.827983298
Cluster-33358.43203,0.125176541
Cluster-33358.43216,-0.124163255
Cluster-33358.43219,-0.796442461
Cluster-33358.43227,-0.69066496
Cluster-33358.43230,-0.766234399
Cluster-33358.43238,-0.365703831
Cluster-33358.43301,0.70413456
Cluster-33358.43318,-0.23941875
Cluster-33358.43341,-1.301513079
Cluster-33358.43344,-1.114814099
Cluster-33358.43347,2.200297202
Cluster-33358.43363,-0.728288687
Cluster-33358.43366,-1.479348265
Cluster-33358.43374,-0.033538824
Cluster-33358.43394,-1.232688901
Cluster-33358.43401,-1.554955866
Cluster-33358.43423,0.004305746
Cluster-33358.43424,-1.546568637
Cluster-33358.43430,1.712031383
Cluster-33358.43436,0.438064724
Cluster-33358.43453,0.170398583
Cluster-33358.43460,-0.432663948
Cluster-33358.43465,0.54394254
Cluster-33358.43469,-0.42604933
Cluster-33358.43553,0.065961504
Cluster-33358.43566,1.039473197
Cluster-33358.43587,0.65345325
Cluster-33358.43594,0.646369604
Cluster-33358.43602,-0.370099366
Cluster-33358.43603,1.142784297
Cluster-33358.43613,-2.557710868
Cluster-33358.43624,-2.621269164
Cluster-33358.43644,-1.56222
Cluster-33358.43646,-0.549323923
Cluster-33358.43657,0.360597483
Cluster-33358.43665,-0.230356238
Cluster-33358.43666,-0.064030726
Cluster-33358.43670,-1.084226988
Cluster-33358.43676,-1.07298817
Cluster-33358.43707,-0.372378957
Cluster-33358.43715,-0.943406818
Cluster-33358.43717,0.032044539
Cluster-33358.43719,-0.264834718
Cluster-33358.43720,-3.247654177
Cluster-33358.43752,1.610327726
Cluster-33358.43762,-0.660833822
Cluster-33358.43763,0.185491131
Cluster-33358.43766,0.709261426
Cluster-33358.43769,3.216810678
Cluster-33358.43777,-0.917969553
Cluster-33358.43830,0.676235339
Cluster-33358.43855,-0.767960293
Cluster-33358.43878,1.642111382
Cluster-33358.43893,-0.704379892
Cluster-33358.43902,0.090014232
Cluster-33358.43904,2.137817142
Cluster-33358.43908,0.978647766
Cluster-33358.43913,0.002597502
Cluster-33358.43926,0.285000914
Cluster-33358.43930,-1.769508957
Cluster-33358.43947,-1.250750992
Cluster-33358.43978,0.838400697
Cluster-33358.43990,1.448047616
Cluster-33358.43998,-0.891216859
Cluster-33358.43999,0.108198301
Cluster-33358.44003,0.258247257
Cluster-33358.44017,-0.582102416
Cluster-33358.44020,-1.340296819
Cluster-33358.44024,-0.835639405
Cluster-33358.44034,-0.506163737
Cluster-33358.44039,-0.681193924
Cluster-33358.44040,-0.595816634
Cluster-33358.44048,-1.034881541
Cluster-33358.44064,-0.791754488
Cluster-33358.44074,0.197248042
Cluster-33358.44095,-1.231782288
Cluster-33358.44103,0.698849328
Cluster-33358.44118,-1.323819457
Cluster-33358.44120,-0.457154716
Cluster-33358.44121,-2.12248511
Cluster-33358.44124,0.461724565
Cluster-33358.44125,-0.432636702
Cluster-33358.44126,-0.050276532
Cluster-33358.44127,-2.066598057
Cluster-33358.44142,0.612011689
Cluster-33358.44145,0.350654678
Cluster-33358.44164,-0.848332738
Cluster-33358.44165,0.392099617
Cluster-33358.44171,-1.160011341
Cluster-33358.44178,-1.923639732
Cluster-33358.44191,0.449558623
Cluster-33358.44192,-0.84669195
Cluster-33358.44197,-0.063610652
Cluster-33358.44208,-0.12642919
Cluster-33358.44213,0.471205111
Cluster-33358.44214,0.864583032
Cluster-33358.44228,-0.88445291
Cluster-33358.44233,-1.377475035
Cluster-33358.44241,2.360336578
Cluster-33358.44250,-2.87221585
Cluster-33358.44253,-2.135875194
Cluster-33358.44291,-0.632922228
Cluster-33358.44294,-0.00887016
Cluster-33358.44298,-1.329723014
Cluster-33358.44302,0.460580774
Cluster-33358.44319,-0.146609905
Cluster-33358.44323,1.718986998
Cluster-33358.44325,0.393377787
Cluster-33358.44341,-2.594119884
Cluster-33358.44343,-0.106919844
Cluster-33358.44413,2.851530208
Cluster-33358.44414,-0.375859727
Cluster-33358.44422,-0.380648766
Cluster-33358.44437,0.654434659
Cluster-33358.44438,0.34127974
Cluster-33358.44440,-0.765680359
Cluster-33358.44444,4.354222559
Cluster-33358.44456,-0.587840872
Cluster-33358.44467,-0.172258418
Cluster-33358.44470,0.126956355
Cluster-33358.44479,1.471398261
Cluster-33358.44488,-0.990045167
Cluster-33358.44496,-1.475941023
Cluster-33358.44517,0.832720212
Cluster-33358.44518,-1.097887053
Cluster-33358.44523,-1.24255494
Cluster-33358.44534,-0.436598748
Cluster-33358.44535,-0.675728857
Cluster-33358.44543,-1.326643367
Cluster-33358.44548,2.286416275
Cluster-33358.44553,-1.17050234
Cluster-33358.44560,0.018973258
Cluster-33358.44570,-2.082286068
Cluster-33358.44572,1.98739413
Cluster-33358.44573,2.938206617
Cluster-33358.44576,0.393677988
Cluster-33358.44586,-0.444211469
Cluster-33358.44588,-0.80090872
Cluster-33358.44590,-0.235244419
Cluster-33358.44592,-0.565304042
Cluster-33358.44602,0.675609676
Cluster-33358.44605,0.264807625
Cluster-33358.44609,-0.203548257
Cluster-33358.44618,-1.218097309
Cluster-33358.44625,-0.688070787
Cluster-33358.44630,1.443569393
Cluster-33358.44644,-2.117123355
Cluster-33358.44650,-1.006284719
Cluster-33358.44661,-0.907851413
Cluster-33358.44668,-0.600929373
Cluster-33358.44693,-1.61089578
Cluster-33358.44711,-1.986174091
Cluster-33358.44714,-1.296206122
Cluster-33358.44722,0.124289932
Cluster-33358.44737,0.272844879
Cluster-33358.44759,-1.378746739
Cluster-33358.44763,3.19227837
Cluster-33358.44764,-0.702618205
Cluster-33358.44770,-0.026871147
Cluster-33358.44777,-1.048475599
Cluster-33358.44794,2.710894581
Cluster-33358.44798,-0.07381789
Cluster-33358.44800,-1.592813717
Cluster-33358.44801,-1.235765231
Cluster-33358.44802,0.467175441
Cluster-33358.44804,1.387900259
Cluster-33358.44817,-1.118817707
Cluster-33358.44821,0.402660903
Cluster-33358.44835,1.639393207
Cluster-33358.44836,0.054206576
Cluster-33358.44839,0.253235815
Cluster-33358.44840,-0.247732502
Cluster-33358.44848,0.949394226
Cluster-33358.44861,-2.25099054
Cluster-33358.44864,0.27263025
Cluster-33358.44867,-0.995731278
Cluster-33358.44868,1.008678432
Cluster-33358.44869,-0.751815179
Cluster-33358.44890,-0.203817086
Cluster-33358.44894,-1.434912867
Cluster-33358.44898,-0.074727367
Cluster-33358.44899,0.028681624
Cluster-33358.44909,0.437980495
Cluster-33358.44913,-1.032951176
Cluster-33358.44915,-0.56318059
Cluster-33358.44916,-0.531500472
Cluster-33358.44920,-1.023244792
Cluster-33358.44925,-0.208460466
Cluster-33358.44926,-1.556110871
Cluster-33358.44937,-1.332719887
Cluster-33358.44955,-0.037370233
Cluster-33358.44975,-1.097759535
Cluster-33358.44983,-0.440341613
Cluster-33358.44984,0.963392895
Cluster-33358.44997,2.916371288
Cluster-33358.44999,0.014133236
Cluster-33358.45015,-3.632427583
Cluster-33358.45021,-0.156337165
Cluster-33358.45031,-0.622327457
Cluster-33358.45035,-1.53873018
Cluster-33358.45040,-1.685454753
Cluster-33358.45064,0.279861771
Cluster-33358.45065,-1.284813155
Cluster-33358.45066,-2.06484774
Cluster-33358.45070,-0.615335984
Cluster-33358.45074,0.263878215
Cluster-33358.45076,1.776598066
Cluster-33358.45077,0.457150595
Cluster-33358.45091,0.216803914
Cluster-33358.45100,-0.41886432
Cluster-33358.45109,-0.690159118
Cluster-33358.45124,-0.377222506
Cluster-33358.45130,-0.303905355
Cluster-33358.45134,2.549269184
Cluster-33358.45147,-0.468236447
Cluster-33358.45157,-0.641194635
Cluster-33358.45180,-1.81007809
Cluster-33358.45203,-0.118851609
Cluster-33358.45216,-1.155874683
Cluster-33358.45218,-2.270936347
Cluster-33358.45226,-3.612327246
Cluster-33358.45245,0.038192856
Cluster-33358.45251,-0.425273812
Cluster-33358.45252,-0.804852571
Cluster-33358.45268,0.323060097
Cluster-33358.45296,-0.914333301
Cluster-33358.45297,-0.999027025
Cluster-33358.45308,-1.309636535
Cluster-33358.45315,-1.534105558
Cluster-33358.45333,-0.114410204
Cluster-33358.45337,1.773485096
Cluster-33358.45344,1.908369574
Cluster-33358.45354,-0.849941303
Cluster-33358.45355,1.013552769
Cluster-33358.45356,0.211350829
Cluster-33358.45379,-0.173125219
Cluster-33358.45387,-1.116277307
Cluster-33358.45403,1.037900026
Cluster-33358.45404,-0.740792998
Cluster-33358.45406,-0.364940923
Cluster-33358.45418,2.591890248
Cluster-33358.45452,-2.233216203
Cluster-33358.45458,-0.055826297
Cluster-33358.45483,-1.485911415
Cluster-33358.45506,0.269558801
Cluster-33358.45510,-0.480734912
Cluster-33358.45518,0.415261562
Cluster-33358.45519,2.108568061
Cluster-33358.45520,-1.570335348
Cluster-33358.45528,-0.489629351
Cluster-33358.45531,-1.004023045
Cluster-33358.45533,-2.13698418
Cluster-33358.45552,0.270997858
Cluster-33358.45562,-0.337715703
Cluster-33358.45571,0.300125926
Cluster-33358.45572,-0.332550228
Cluster-33358.45576,-1.410726668
Cluster-33358.45592,-0.585384817
Cluster-33358.45604,-0.370404026
Cluster-33358.45624,-2.048062618
Cluster-33358.45626,-0.11911953
Cluster-33358.45646,-0.015546495
Cluster-33358.45649,1.35774035
Cluster-33358.45656,-1.474635418
Cluster-33358.45674,0.396062764
Cluster-33358.45705,0.837056519
Cluster-33358.45714,-1.140536147
Cluster-33358.45731,-1.521746534
Cluster-33358.45767,-0.108138519
Cluster-33358.45789,-0.86389683
Cluster-33358.45792,-1.56446253
Cluster-33358.45799,0.051323536
Cluster-33358.45800,-0.790383134
Cluster-33358.45814,-1.688908934
Cluster-33358.45832,-0.891586554
Cluster-33358.45836,-0.74817158
Cluster-33358.45841,-0.863861585
Cluster-33358.45848,-0.422239548
Cluster-33358.45853,-1.146240225
Cluster-33358.45857,-2.498747828
Cluster-33358.45862,-2.127527186
Cluster-33358.45865,-0.107724621
Cluster-33358.45872,1.746439427
Cluster-33358.45879,0.364167288
Cluster-33358.45881,1.08272108
Cluster-33358.45882,1.542411496
Cluster-33358.45884,-0.249255356
Cluster-33358.45909,0.035670099
Cluster-33358.45919,-0.109287902
Cluster-33358.45931,-0.330089574
Cluster-33358.45937,-2.078727427
Cluster-33358.45953,0.888725467
Cluster-33358.45957,1.63815618
Cluster-33358.45960,-1.776849876
Cluster-33358.45964,-1.263215536
Cluster-33358.45968,-0.146522951
Cluster-33358.45977,-0.062186895
Cluster-33358.46001,-1.68927912
Cluster-33358.46003,1.362182506
Cluster-33358.46005,0.194609716
Cluster-33358.46010,-0.252778946
Cluster-33358.46011,-1.803680597
Cluster-33358.46018,0.065301294
Cluster-33358.46024,0.093640686
Cluster-33358.46053,0.276112752
Cluster-33358.46055,-2.086976232
Cluster-33358.46066,-1.021922659
Cluster-33358.46084,0.437808802
Cluster-33358.46085,0.78909021
Cluster-33358.46088,-0.432978366
Cluster-33358.46089,-2.466771587
Cluster-33358.46091,0.461034671
Cluster-33358.46096,-0.920137456
Cluster-33358.46099,-0.516927031
Cluster-33358.46100,-2.151295591
Cluster-33358.46126,1.059299717
Cluster-33358.46146,0.716824375
Cluster-33358.46154,-1.051174805
Cluster-33358.46155,-1.041732847
Cluster-33358.46158,-0.456381933
Cluster-33358.46163,-2.225253353
Cluster-33358.46166,-2.513147668
Cluster-33358.46190,0.060029806
Cluster-33358.46231,-0.051636149
Cluster-33358.46237,-2.773495814
Cluster-33358.46243,-2.230910271
Cluster-33358.46244,0.52896562
Cluster-33358.46249,0.12568062
Cluster-33358.46252,-1.709741659
Cluster-33358.46278,0.867777391
Cluster-33358.46295,-1.094210286
Cluster-33358.46296,0.031717423
Cluster-33358.46305,-1.071927515
Cluster-33358.46308,0.042227986
Cluster-33358.46317,0.226245474
Cluster-33358.46320,0.789061311
Cluster-33358.46329,0.877399227
Cluster-33358.46339,-1.826724283
Cluster-33358.46340,-0.883750278
Cluster-33358.46350,-0.803723499
Cluster-33358.46360,-1.461845153
Cluster-33358.46404,-2.299658939
Cluster-33358.46412,-0.78965316
Cluster-33358.46453,-0.681921368
Cluster-33358.46456,-0.563255534
Cluster-33358.46460,-1.612848155
Cluster-33358.46463,-1.001627911
Cluster-33358.46488,-2.423974665
Cluster-33358.46491,-0.616097358
Cluster-33358.46493,1.491594836
Cluster-33358.46499,1.729321091
Cluster-33358.46500,0.889841137
Cluster-33358.46504,-2.299291586
Cluster-33358.46526,-1.439725614
Cluster-33358.46529,-1.276493179
Cluster-33358.46543,-1.168002234
Cluster-33358.46553,0.185914912
Cluster-33358.46555,-0.750577848
Cluster-33358.46558,-2.022680041
Cluster-33358.46598,-0.670224018
Cluster-33358.46599,-1.198024259
Cluster-33358.46600,-1.247185529
Cluster-33358.46603,-1.745244482
Cluster-33358.46618,0.402422841
Cluster-33358.46632,0.640030314
Cluster-33358.46634,0.731586322
Cluster-33358.46643,0.304040036
Cluster-33358.46644,-0.695659242
Cluster-33358.46646,0.310988471
Cluster-33358.46666,-0.252776398
Cluster-33358.46676,-1.440144891
Cluster-33358.46684,-1.012658516
Cluster-33358.46686,-0.583645284
Cluster-33358.46706,0.502507085
Cluster-33358.46721,-0.59103135
Cluster-33358.46732,1.118313864
Cluster-33358.46750,1.675862301
Cluster-33358.46795,0.265918303
Cluster-33358.46815,-1.193556098
Cluster-33358.46837,0.244869632
Cluster-33358.46861,-0.145276242
Cluster-33358.46873,0.891123249
Cluster-33358.46881,-0.143346816
Cluster-33358.46882,-0.002685505
Cluster-33358.46900,0.380720594
Cluster-33358.46903,1.262284883
Cluster-33358.46923,1.588601727
Cluster-33358.46932,-3.329608806
Cluster-33358.46935,-1.485097645
Cluster-33358.46941,0.554450262
Cluster-33358.46954,-0.743784531
Cluster-33358.46960,-1.360533522
Cluster-33358.46961,-0.782724268
Cluster-33358.46983,-1.569217758
Cluster-33358.46987,0.388603725
Cluster-33358.46999,0.399355486
Cluster-33358.47000,-1.318437748
Cluster-33358.47001,0.308275649
Cluster-33358.47032,0.983376407
Cluster-33358.47037,-0.883684889
Cluster-33358.47048,-2.152139597
Cluster-33358.47079,0.917442163
Cluster-33358.47094,2.260828788
Cluster-33358.47104,-0.047279597
Cluster-33358.47122,-1.456470306
Cluster-33358.47132,0.586438052
Cluster-33358.47137,-1.312830494
Cluster-33358.47141,-0.43330918
Cluster-33358.47171,1.85169396
Cluster-33358.47174,1.45477126
Cluster-33358.47184,-1.159972794
Cluster-33358.47185,0.094085612
Cluster-33358.47189,0.175397288
Cluster-33358.47202,0.029891175
Cluster-33358.47206,0.202853679
Cluster-33358.47207,0.423063772
Cluster-33358.47212,0.205922231
Cluster-33358.47214,-1.43135389
Cluster-33358.47238,-0.950159663
Cluster-33358.47239,-1.218950929
Cluster-33358.47242,-1.465150267
Cluster-33358.47256,0.884082986
Cluster-33358.47258,1.741208457
Cluster-33358.47273,1.318971887
Cluster-33358.47280,0.349973866
Cluster-33358.47300,-0.510828456
Cluster-33358.47302,-1.219475817
Cluster-33358.47319,2.97198121
Cluster-33358.47327,0.717114606
Cluster-33358.47333,2.698649572
Cluster-33358.47336,-0.955459835
Cluster-33358.47372,-0.859772351
Cluster-33358.47396,2.68042457
Cluster-33358.47398,-1.9623506
Cluster-33358.47400,-2.079564862
Cluster-33358.47416,0.200086533
Cluster-33358.47417,0.090207511
Cluster-33358.47421,1.704731233
Cluster-33358.47424,-1.200161976
Cluster-33358.47430,1.005741252
Cluster-33358.47457,-1.182164938
Cluster-33358.47467,-0.262785105
Cluster-33358.47475,-1.353005707
Cluster-33358.47478,-1.177058908
Cluster-33358.47486,-2.995089441
Cluster-33358.47487,-1.11861598
Cluster-33358.47496,-1.82945123
Cluster-33358.47514,-2.016356854
Cluster-33358.47530,-0.012796055
Cluster-33358.47537,-1.996696212
Cluster-33358.47540,-0.314894068
Cluster-33358.47565,1.681772739
Cluster-33358.47566,-0.490264888
Cluster-33358.47568,1.417400558
Cluster-33358.47571,1.79620732
Cluster-33358.47576,-1.01391409
Cluster-33358.47587,0.619809418
Cluster-33358.47595,-1.653792555
Cluster-33358.47626,-1.445400169
Cluster-33358.47643,0.916364707
Cluster-33358.47674,-0.330934885
Cluster-33358.47711,-2.221346909
Cluster-33358.47712,-0.541088227
Cluster-33358.47729,-0.071393218
Cluster-33358.47734,-2.250690936
Cluster-33358.47741,-0.362684175
Cluster-33358.47755,-1.33214703
Cluster-33358.47764,-0.486371637
Cluster-33358.47769,0.731797598
Cluster-33358.47776,0.594734903
Cluster-33358.47780,-0.768952981
Cluster-33358.47782,0.969729101
Cluster-33358.47786,1.57689647
Cluster-33358.47803,0.727761693
Cluster-33358.47812,0.498386892
Cluster-33358.47834,-0.021732599
